Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	2	-60 kg	7	Volksbank Galaxy Judotigers	Valentino	Krnjic	1	10	0	0	0	0	0	0	JU Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Volksbank Galaxy Judotigers	Marvin	Pum	1	10	1	0	0	0	0	0	JU Raika Pinzgau	Fabian	Hadjiyski	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Volksbank Galaxy Judotigers	Christopher	Wagner	1	10	1	0	0	0	0	0	JU Raika Pinzgau	Thomas	Grössig	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Volksbank Galaxy Judotigers	Adam	Borchashvilli	1	10	0	2	0	0	0	0	JU Raika Pinzgau	Andreas	Herzog	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Volksbank Galaxy Judotigers	Sebastian	Schneider	1	7	0	1	0	0	2	0	JU Raika Pinzgau	Hermann	Höllwart	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Volksbank Galaxy Judotigers	Marko	Bubanja	0	0	0	0	0	0	2	1	JU Raika Pinzgau	Peter	Zilka	1	10	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Volksbank Galaxy Judotigers	Gabor	Geier	1	10	1	0	0	0	0	0	JU Raika Pinzgau	Matthias	Wimberger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	ASKÖ Reichraming	Daniel	Leutgeb	1	7	0	1	0	0	1	0	UJZ Mühlviertel 1	Nikolas	Rechberger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	ASKÖ Reichraming	Philipp	Sellner	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Tobias	Weixelbaumer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	ASKÖ Reichraming	Oliver	Sellner	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Driton	Shala	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	ASKÖ Reichraming	Simon	Reisinger	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	ASKÖ Reichraming	Jonathan	Reisinger	1	10	1	1	0	0	0	0	UJZ Mühlviertel 1	Simon	Hofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	ASKÖ Reichraming	Jesenko	Cetic	0	0	0	0	0	0	1	0	UJZ Mühlviertel 1	Marcus	Nyman	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	ASKÖ Reichraming	Gergö	Fogasy	1	10	1	0	0	0	0	0	UJZ Mühlviertel 1	Rainer	Binder	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	ASKÖ Reichraming	Daniel	Leutgeb	1	10	0	0	0	0	2	0	UJZ Mühlviertel 1	Nikolas	Rechberger	0	0	0	0	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	ASKÖ Reichraming	Philipp	Sellner	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Tobias	Weixelbaumer	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	ASKÖ Reichraming	Oliver	Sellner	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Driton	Shala	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	ASKÖ Reichraming	Simon	Reisinger	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Georg	Reiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	ASKÖ Reichraming	Jonathan	Reisinger	1	10	1	0	0	0	0	0	UJZ Mühlviertel 1	Wojciech	Kanik	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	ASKÖ Reichraming	Jesenko	Cetic	0	0	0	0	0	0	0	0	UJZ Mühlviertel 1	Marcus	Nyman	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	ASKÖ Reichraming	Gergö	Fogasy	1	10	1	0	0	0	0	0	UJZ Mühlviertel 1	Rainer	Binder	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	ASKÖ Reichraming	Daniel	Leutgeb	1	10	0	0	0	0	0	0	cafe+co Vienna Samurai			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	ASKÖ Reichraming	Philipp	Sellner	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Michail	Sobanov	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	ASKÖ Reichraming	Oliver	Sellner	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Bernhard	Weißsteiner	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	ASKÖ Reichraming	Simon	Reisinger	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Felician	Öri	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	ASKÖ Reichraming	Jonathan	Reisinger	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Dominic	Huscava	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	ASKÖ Reichraming	Jesenko	Cetic	1	10	1	0	0	0	1	0	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	ASKÖ Reichraming	Gergö	Fogasy	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Gabriel	Lukanovic	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	ASKÖ Reichraming	Daniel	Leutgeb	1	10	0	0	0	0	0	0	cafe+co Vienna Samurai			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	ASKÖ Reichraming	Philipp	Sellner	1	10	0	2	0	0	0	0	cafe+co Vienna Samurai	Michail	Sobanov	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	ASKÖ Reichraming	Oliver	Sellner	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Felician	Öri	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	ASKÖ Reichraming	Simon	Reisinger	0	0	0	0	0	0	1	0	cafe+co Vienna Samurai	Dominic	Huscava	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	ASKÖ Reichraming	Jonathan	Reisinger	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Gabriel	Lukanovic	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	ASKÖ Reichraming	Jesenko	Cetic	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	ASKÖ Reichraming	Gergö	Fogasy	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Alexander	Bakonyi	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	ASKÖ Reichraming	Alexander	Klaus-Sternwieser	0	0	0	0	0	0	1	0	JC Wimpassing Sparkasse	David	Pulkrabek	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	ASKÖ Reichraming	Philipp	Sellner	1	7	0	1	0	0	2	0	JC Wimpassing Sparkasse	Martin	Morgenbesser	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	ASKÖ Reichraming	Johann	Reisinger	0	0	0	0	0	0	1	0	JC Wimpassing Sparkasse	Lukas	Reiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	ASKÖ Reichraming	Simon	Reisinger	0	0	0	0	0	0	1	0	JC Wimpassing Sparkasse	Michael	Zeltner	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	ASKÖ Reichraming	Jonathan	Reisinger	1	10	1	0	0	0	0	0	JC Wimpassing Sparkasse	Florian	Wallner	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	ASKÖ Reichraming	Jesenko	Cetic	0	0	0	0	0	0	1	0	JC Wimpassing Sparkasse	David	Klammert	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	ASKÖ Reichraming	Gergö	Fogasy	1	10	1	1	0	0	2	0	JC Wimpassing Sparkasse	Aaron	Fara	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	ASKÖ Reichraming	Alexander	Klaus-Sternwieser	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	David	Pulkrabek	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	ASKÖ Reichraming	Philipp	Sellner	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Martin	Morgenbesser	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
