Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	1	-73 kg	2	JUDynamicOne	Martin	Hojak	1	10	0	2	0	0	2	0	Galaxy Tigers	Magamed	Borchashvilli	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	JUDynamicOne	Johannes	Kastinger	0	0	0	0	0	0	0	0	Galaxy Tigers	Christopher	Wagner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	JUDynamicOne	Daniel	Hoffmann	0	0	0	0	0	0	1	0	Galaxy Tigers	Johannes	Pacher	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	JUDynamicOne	Florian	Roitner	0	0	0	0	0	0	3	0	Galaxy Tigers	Marko	Bubanja	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	JUDynamicOne	Alexander	Willnauer	0	0	0	0	0	0	0	0	Galaxy Tigers	Movli	Borchashvilli	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	JUDynamicOne			0	0	0	0	0	0	0	0	Galaxy Tigers			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	Judo Union Raika Flachgau	Vache	Adamyan	1	10	0	2	0	0	0	0	WAT Stadlau	Lukas	Pollak	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Judo Union Raika Flachgau	Andreas	Modl	0	0	0	0	0	0	0	0	WAT Stadlau	Adam	Safer	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Judo Union Raika Flachgau	Tobias	Modl	1	10	0	2	0	0	0	0	WAT Stadlau	Clemens	Weber	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Judo Union Raika Flachgau	Daniel	Herzog	1	10	0	0	0	0	1	0	WAT Stadlau	Jovan	Niskanovic	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Judo Union Raika Flachgau	Thomas	Sterner	0	0	0	0	0	0	1	0	WAT Stadlau	Alex	Barto	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Judo Union Raika Flachgau	Andreas	Nagl	0	0	0	0	0	0	0	0	WAT Stadlau	Niko	Herzog	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Judo Union Raika Flachgau	Michael	Korrel	1	10	1	0	0	0	0	0	WAT Stadlau	Moritz	Moser	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	WAT Stadlau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	Judo UNION Kirchham	Dennis	Sosnowski	0	0	0	0	0	0	3	0	Judo-Leistungszentrum Multikraft Wels	Firas	Ben Saad	1	10	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Judo UNION Kirchham	Manuel	Scheibel	1	10	0	0	0	0	1	0	Judo-Leistungszentrum Multikraft Wels	Kimran	Borchashvili	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Judo UNION Kirchham	Philipp	Pollhammer	0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels	Issa	Naschcho	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Judo UNION Kirchham	Kevin	Huemer	0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels	Michael	Winkler	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Judo UNION Kirchham	Stefan	Majdov	0	0	0	0	0	0	2	0	Judo-Leistungszentrum Multikraft Wels	Shamil	Borchashvili	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Judo UNION Kirchham	Thomas	Buchegger	0	0	0	0	0	0	1	0	Judo-Leistungszentrum Multikraft Wels	Krisztian	Toth	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Judo UNION Kirchham	Alexander	Schuster	0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels	Varlam	Liparteliani	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Judo UNION Kirchham			0	0	0	0	0	0	0	0	Judo-Leistungszentrum Multikraft Wels			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	ESV Sanjindo	Lisa	Dengg	1	10	0	2	0	0	0	0	Team Wien	Lisa	Peherstorfer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	ESV Sanjindo	Larissa	Sickinger	1	7	0	1	0	0	1	0	Team Wien	Fanny	Amann	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	ESV Sanjindo	Franziska	Kaiser	1	10	1	0	0	0	0	0	Team Wien	Larissa	Schabl	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	ESV Sanjindo	Christina	Raffler	0	0	0	0	0	0	0	0	Team Wien	Katharina	Fabian	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	ESV Sanjindo	Elena	Dengg	1	10	1	0	0	0	0	0	Team Wien	Jael	Wernert	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-78 kg	5	ESV Sanjindo	Melanie	Niederdorfer	1	10	1	0	0	0	1	0	Team Wien	Raphaela	Findeis	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+78 kg	6	ESV Sanjindo	Maria	Höllwart	1	10	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-48 kg	7	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-52 kg	8	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-57 kg	9	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	ESV Sanjindo			0	0	0	0	0	0	0	0	Team Wien			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	Galaxy Tigers	Tornike	Tsjkadoea	1	10	0	2	0	0	1	0	ESV Sanjindo	Artem	Lesiuk	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Galaxy Tigers	Tatsuto	Shima	1	10	1	0	0	0	0	0	ESV Sanjindo	Thomas	Erber	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Galaxy Tigers	Mathias	Czizsek	1	10	0	2	0	0	1	0	ESV Sanjindo	Herbert	Wicker	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Galaxy Tigers	Christopher	Wagner	0	0	0	0	0	0	0	0	ESV Sanjindo	Vilmos	Lennert	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Galaxy Tigers	Johannes	Pacher	0	0	0	0	0	0	0	0	ESV Sanjindo	Sebastian	Dengg	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Galaxy Tigers	Marko	Bubanja	0	0	0	0	0	0	3	0	ESV Sanjindo	Mihael	Zgank	1	10	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Galaxy Tigers	Movli	Borchashvilli	0	0	0	0	0	0	3	0	ESV Sanjindo	Thomas	Scharfetter	1	10	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	Galaxy Tigers			0	0	0	0	0	0	0	0	ESV Sanjindo			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	UJZ Mühlviertel 1	Nikolas	Rechberger	1	7	0	1	0	0	2	0	JUDynamicOne	David	Starkel	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	UJZ Mühlviertel 1	Tobias	Weixelbaumer	0	0	0	0	0	0	1	0	JUDynamicOne	Florian	Doppelhammer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	UJZ Mühlviertel 1	Mario	Wiesinger	0	0	0	0	0	0	0	0	JUDynamicOne	Martin	Hojak	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	UJZ Mühlviertel 1	Wojciech	Kanik	1	7	0	1	0	0	0	0	JUDynamicOne	Johannes	Kastinger	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	UJZ Mühlviertel 1	Jakob	Wiesinger	0	0	0	0	0	0	0	0	JUDynamicOne	Daniel	Hoffmann	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	UJZ Mühlviertel 1	Marcus	Nyman	1	10	1	0	0	0	0	0	JUDynamicOne	Florian	Roitner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	UJZ Mühlviertel 1	Mathias	Madsen	1	10	1	1	0	0	1	0	JUDynamicOne	Alexander	Willnauer	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	UJZ Mühlviertel 1			0	0	0	0	0	0	0	0	JUDynamicOne			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	WAT Stadlau	Lukas	Pollak	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Magzhan	Shamshadin	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	WAT Stadlau	Benedikt	Safer	0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau	Gusman	Kyrgyzbayev	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	WAT Stadlau	Clemens	Weber	0	0	0	0	0	0	1	0	Judo Union Raika Pinzgau	Thomas	Grössig	1	7	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	WAT Stadlau	Jovan	Niskanovic	0	0	0	0	0	0	2	0	Judo Union Raika Pinzgau	Hermann	Höllwart	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	WAT Stadlau	Alex	Barto	1	10	1	0	0	0	0	0	Judo Union Raika Pinzgau	Matthias	Wimberger	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	WAT Stadlau	Moritz	Moser	0	0	0	0	0	0	1	0	Judo Union Raika Pinzgau	Gerald	Grössig	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	WAT Stadlau	Niko	Herzog	0	0	0	0	0	0	2	0	Judo Union Raika Pinzgau	Christoph	Mayer	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-73 kg	9	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-81 kg	10	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-90 kg	11	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-100 kg	12	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+100 kg	13	WAT Stadlau			0	0	0	0	0	0	0	0	Judo Union Raika Pinzgau			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-60 kg	0	Judo Union Raika Flachgau	Vache	Adamyan	1	10	0	0	0	0	1	0	Judo UNION Kirchham	Lukhumi	Chkhvimiani	0	0	0	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-66 kg	1	Judo Union Raika Flachgau	Andreas	Modl	0	0	0	0	0	0	0	0	Judo UNION Kirchham	Rupert 99	Beiskammer	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-73 kg	2	Judo Union Raika Flachgau	Tobias	Modl	1	7	0	1	0	0	0	0	Judo UNION Kirchham	Simon	Aignesberger	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-81 kg	3	Judo Union Raika Flachgau	Daniel	Herzog	1	10	1	1	0	0	0	0	Judo UNION Kirchham	Hans-Peter	Bergthaler	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-90 kg	4	Judo Union Raika Flachgau	Thomas	Sterner	0	0	0	0	0	0	0	0	Judo UNION Kirchham	Nemanja	Majdov	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-100 kg	5	Judo Union Raika Flachgau	Andreas	Nagl	1	10	1	0	0	0	0	0	Judo UNION Kirchham	Thomas	Angerer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	+100 kg	6	Judo Union Raika Flachgau	Michael	Korrel	1	10	1	1	0	0	0	0	Judo UNION Kirchham	Maximilian	Hageneder	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-60 kg	7	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	Judo UNION Kirchham			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-66 kg	8	Judo Union Raika Flachgau			0	0	0	0	0	0	0	0	Judo UNION Kirchham			0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
